Unnamed: 0,date,area_name,area_code,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,new_deaths
4861,2022-10-07,Barnet,E09000003,-19.0,-1.0,7.0,-22,-32.0,7.0,1.0
8757,2022-10-07,Camden,E09000007,-33.0,-6.0,3.0,-7,-40.0,8.0,0.0
29211,2022-10-07,Waltham Forest,E09000031,-14.0,-5.0,-14.0,-29,-37.0,6.0,1.0
2913,2022-10-07,Westminster,E09000033,-37.0,-8.0,-18.0,-20,-40.0,7.0,0.0
21419,2022-10-07,Lewisham,E09000023,-3.0,2.0,-2.0,-21,-38.0,7.0,0.0
3887,2022-10-07,Barking and Dagenham,E09000002,-17.0,7.0,32.0,-12,-29.0,3.0,0.0
17523,2022-10-07,Hillingdon,E09000017,-11.0,-3.0,137.0,0,-29.0,5.0,1.0
5835,2022-10-07,Bexley,E09000004,-20.0,3.0,41.0,-32,-32.0,6.0,1.0
19471,2022-10-07,Islington,E09000019,-39.0,-15.0,-1.0,-63,-48.0,10.0,1.0
25315,2022-10-07,Richmond upon Thames,E09000027,-25.0,0.0,8.0,-31,-48.0,8.0,0.0
24341,2022-10-07,Redbridge,E09000026,-14.0,-7.0,-9.0,-26,-39.0,6.0,0.0
27263,2022-10-07,Sutton,E09000029,-16.0,4.0,19.0,-36,-39.0,7.0,0.0
13627,2022-10-07,Hammersmith and Fulham,E09000013,-29.0,-13.0,1.0,-35,-46.0,8.0,0.0
10705,2022-10-07,Ealing,E09000009,-17.0,2.0,5.0,-23,-31.0,5.0,0.0
26289,2022-10-07,Southwark,E09000028,-26.0,-6.0,-3.0,-21,-33.0,7.0,1.0
7783,2022-10-07,Bromley,E09000006,-15.0,10.0,6.0,-25,-39.0,8.0,0.0
30185,2022-10-07,Wandsworth,E09000032,-27.0,-12.0,5.0,-19,-40.0,10.0,0.0
31159,2022-10-07,Greenwich,E09000011,-20.0,4.0,-3.0,-5,-38.0,7.0,0.0
15575,2022-10-07,Harrow,E09000015,-13.0,13.0,41.0,-6,-25.0,6.0,0.0
23367,2022-10-07,Newham,E09000025,-17.0,1.0,143.0,-16,-24.0,4.0,0.0
20445,2022-10-07,Lambeth,E09000022,-25.0,-7.0,48.0,-30,-37.0,8.0,0.0
22393,2022-10-07,Merton,E09000024,-26.0,-7.0,-15.0,-24,-34.0,7.0,0.0
32133,2022-10-07,Kensington and Chelsea,E09000020,-29.0,-1.0,-20.0,-25,-41.0,8.0,0.0
12653,2022-10-07,Hackney,E09000012,-26.0,-3.0,0.0,-32,-38.0,7.0,0.0
33107,2022-10-07,Kingston upon Thames,E09000021,-22.0,-5.0,,-21,-34.0,8.0,0.0
16548,2022-10-06,Havering,E09000016,-11.0,9.0,13.0,-18,-25.0,5.0,2.0
7782,2022-10-06,Bromley,E09000006,-11.0,9.0,11.0,-29,-33.0,7.0,0.0
3886,2022-10-06,Barking and Dagenham,E09000002,-15.0,9.0,41.0,-11,-31.0,3.0,1.0
17522,2022-10-06,Hillingdon,E09000017,-7.0,0.0,160.0,-1,-29.0,5.0,0.0
5834,2022-10-06,Bexley,E09000004,-20.0,6.0,40.0,-28,-30.0,5.0,0.0
4860,2022-10-06,Barnet,E09000003,-16.0,3.0,19.0,-21,-29.0,6.0,0.0
15574,2022-10-06,Harrow,E09000015,-6.0,12.0,58.0,-8,-20.0,5.0,0.0
25314,2022-10-06,Richmond upon Thames,E09000027,-19.0,2.0,24.0,-28,-44.0,7.0,1.0
2912,2022-10-06,Westminster,E09000033,-30.0,-5.0,-7.0,-22,-35.0,5.0,0.0
9730,2022-10-06,Croydon,E09000008,-14.0,9.0,16.0,-24,-25.0,5.0,0.0
30184,2022-10-06,Wandsworth,E09000032,-26.0,-12.0,5.0,-18,-35.0,7.0,2.0
27262,2022-10-06,Sutton,E09000029,-15.0,5.0,22.0,-35,-36.0,6.0,0.0
23366,2022-10-06,Newham,E09000025,-19.0,2.0,156.0,-22,-22.0,3.0,0.0
20444,2022-10-06,Lambeth,E09000022,-22.0,-10.0,59.0,-28,-31.0,6.0,1.0
14600,2022-10-06,Haringey,E09000014,-17.0,-7.0,0.0,-22,-37.0,5.0,1.0
24340,2022-10-06,Redbridge,E09000026,-11.0,-7.0,0.0,-29,-37.0,5.0,0.0
31158,2022-10-06,Greenwich,E09000011,-12.0,9.0,6.0,-12,-37.0,6.0,0.0
6808,2022-10-06,Brent,E09000005,-11.0,4.0,37.0,-18,-28.0,4.0,0.0
8756,2022-10-06,Camden,E09000007,-27.0,-4.0,2.0,-9,-34.0,6.0,0.0
32132,2022-10-06,Kensington and Chelsea,E09000020,-26.0,3.0,-15.0,-28,-37.0,5.0,1.0
33106,2022-10-06,Kingston upon Thames,E09000021,-20.0,-2.0,,-16,-30.0,7.0,1.0
1938,2022-10-06,City of London,E09000001,-39.0,-44.0,-29.0,-27,-23.0,,0.0
28236,2022-10-06,Tower Hamlets,E09000030,-17.0,-1.0,7.0,-31,-36.0,6.0,0.0
29210,2022-10-06,Waltham Forest,E09000031,-13.0,0.0,0.0,-25,-35.0,5.0,0.0
18496,2022-10-06,Hounslow,E09000018,-9.0,7.0,22.0,-13,-24.0,4.0,1.0
12652,2022-10-06,Hackney,E09000012,-20.0,-1.0,6.0,-27,-32.0,5.0,0.0
11678,2022-10-06,Enfield,E09000010,-20.0,-4.0,19.0,-32,-31.0,4.0,0.0
22392,2022-10-06,Merton,E09000024,-22.0,-11.0,-20.0,-26,-33.0,6.0,1.0
10704,2022-10-06,Ealing,E09000009,-12.0,8.0,17.0,-20,-29.0,4.0,0.0
26288,2022-10-06,Southwark,E09000028,-21.0,-7.0,3.0,-25,-25.0,5.0,0.0
19470,2022-10-06,Islington,E09000019,-11.0,-9.0,-1.0,-56,-41.0,6.0,0.0
21418,2022-10-06,Lewisham,E09000023,-2.0,4.0,16.0,-22,-33.0,6.0,1.0
13626,2022-10-06,Hammersmith and Fulham,E09000013,-28.0,-9.0,4.0,-35,-42.0,6.0,0.0
9729,2022-10-05,Croydon,E09000008,-16.0,3.0,-11.0,-37,-32.0,9.0,0.0
4859,2022-10-05,Barnet,E09000003,-23.0,-11.0,-20.0,-28,-41.0,8.0,0.0
10703,2022-10-05,Ealing,E09000009,-13.0,3.0,-10.0,-23,-35.0,7.0,0.0
21417,2022-10-05,Lewisham,E09000023,-1.0,7.0,-3.0,-36,-42.0,11.0,0.0
13625,2022-10-05,Hammersmith and Fulham,E09000013,-10.0,-13.0,-8.0,-37,-47.0,9.0,0.0
14599,2022-10-05,Haringey,E09000014,-27.0,-10.0,-25.0,-39,-43.0,8.0,2.0
28235,2022-10-05,Tower Hamlets,E09000030,-29.0,-10.0,-21.0,-38,-41.0,9.0,0.0
2911,2022-10-05,Westminster,E09000033,-41.0,-17.0,-31.0,-43,-40.0,8.0,0.0
16547,2022-10-05,Havering,E09000016,-12.0,1.0,-4.0,-28,-31.0,7.0,0.0
31157,2022-10-05,Greenwich,E09000011,-17.0,8.0,-15.0,-9,-42.0,9.0,0.0
22391,2022-10-05,Merton,E09000024,-24.0,-12.0,-28.0,-28,-35.0,9.0,0.0
23365,2022-10-05,Newham,E09000025,-21.0,0.0,121.0,-27,-25.0,6.0,0.0
24339,2022-10-05,Redbridge,E09000026,-15.0,-4.0,-20.0,-26,-42.0,7.0,1.0
18495,2022-10-05,Hounslow,E09000018,-12.0,3.0,4.0,-15,-25.0,6.0,0.0
11677,2022-10-05,Enfield,E09000010,-23.0,-6.0,-4.0,-42,-36.0,7.0,0.0
32131,2022-10-05,Kensington and Chelsea,E09000020,-28.0,-3.0,-26.0,-28,-40.0,9.0,0.0
1937,2022-10-05,City of London,E09000001,-62.0,-60.0,-52.0,-50,-34.0,,0.0
29209,2022-10-05,Waltham Forest,E09000031,-14.0,-2.0,-28.0,-31,-39.0,8.0,0.0
26287,2022-10-05,Southwark,E09000028,-32.0,-11.0,-15.0,-45,-36.0,9.0,0.0
19469,2022-10-05,Islington,E09000019,-45.0,-18.0,-21.0,-71,-48.0,11.0,1.0
5833,2022-10-05,Bexley,E09000004,-19.0,6.0,20.0,-49,-40.0,10.0,0.0
7781,2022-10-05,Bromley,E09000006,-12.0,11.0,-1.0,-49,-46.0,13.0,0.0
17521,2022-10-05,Hillingdon,E09000017,-5.0,-2.0,125.0,-2,-32.0,6.0,1.0
3885,2022-10-05,Barking and Dagenham,E09000002,-18.0,6.0,13.0,-23,-34.0,5.0,0.0
15573,2022-10-05,Harrow,E09000015,-10.0,13.0,28.0,-9,-25.0,8.0,0.0
12651,2022-10-05,Hackney,E09000012,-33.0,-9.0,-7.0,-48,-41.0,8.0,0.0
30183,2022-10-05,Wandsworth,E09000032,-27.0,-14.0,-1.0,-34,-40.0,11.0,1.0
27261,2022-10-05,Sutton,E09000029,-17.0,8.0,3.0,-43,-41.0,9.0,0.0
6807,2022-10-05,Brent,E09000005,-15.0,3.0,0.0,-27,-33.0,6.0,0.0
20443,2022-10-05,Lambeth,E09000022,-27.0,-9.0,19.0,-45,-36.0,10.0,0.0
33105,2022-10-05,Kingston upon Thames,E09000021,-25.0,-8.0,,-31,-38.0,10.0,0.0
8755,2022-10-05,Camden,E09000007,-40.0,-20.0,-17.0,-43,-41.0,10.0,1.0
25313,2022-10-05,Richmond upon Thames,E09000027,-28.0,-3.0,-8.0,-41,-50.0,11.0,1.0
24338,2022-10-04,Redbridge,E09000026,-11.0,1.0,-12.0,-24,-40.0,5.0,0.0
26286,2022-10-04,Southwark,E09000028,-25.0,-8.0,-2.0,-22,-32.0,6.0,0.0
14598,2022-10-04,Haringey,E09000014,-22.0,-8.0,-9.0,-24,-42.0,5.0,0.0
9728,2022-10-04,Croydon,E09000008,-15.0,8.0,6.0,-24,-29.0,6.0,1.0
2910,2022-10-04,Westminster,E09000033,-31.0,-5.0,-15.0,-15,-36.0,6.0,0.0
7780,2022-10-04,Bromley,E09000006,-16.0,11.0,-1.0,-25,-34.0,7.0,0.0
19468,2022-10-04,Islington,E09000019,-37.0,-13.0,-9.0,-64,-44.0,8.0,0.0
28234,2022-10-04,Tower Hamlets,E09000030,-17.0,-3.0,-3.0,-31,-38.0,7.0,0.0
21416,2022-10-04,Lewisham,E09000023,-6.0,3.0,4.0,-21,-34.0,6.0,1.0
5832,2022-10-04,Bexley,E09000004,-22.0,5.0,27.0,-30,-31.0,6.0,0.0
31156,2022-10-04,Greenwich,E09000011,-15.0,4.0,-3.0,-9,-38.0,6.0,0.0
16546,2022-10-04,Havering,E09000016,-13.0,5.0,1.0,-18,-26.0,6.0,0.0
13624,2022-10-04,Hammersmith and Fulham,E09000013,-28.0,-10.0,-6.0,-34,-43.0,6.0,0.0
12650,2022-10-04,Hackney,E09000012,-28.0,-7.0,1.0,-32,-36.0,6.0,0.0
17520,2022-10-04,Hillingdon,E09000017,-7.0,0.0,139.0,0,-29.0,5.0,0.0
30182,2022-10-04,Wandsworth,E09000032,-28.0,-15.0,2.0,-18,-35.0,8.0,0.0
3884,2022-10-04,Barking and Dagenham,E09000002,-15.0,-1.0,32.0,-11,-34.0,3.0,0.0
20442,2022-10-04,Lambeth,E09000022,-26.0,-9.0,44.0,-27,-31.0,7.0,0.0
27260,2022-10-04,Sutton,E09000029,-16.0,4.0,15.0,-34,-37.0,7.0,0.0
1936,2022-10-04,City of London,E09000001,-42.0,-44.0,-33.0,-25,-31.0,,0.0
4858,2022-10-04,Barnet,E09000003,-17.0,-1.0,7.0,-20,-34.0,6.0,0.0
25312,2022-10-04,Richmond upon Thames,E09000027,-29.0,2.0,-2.0,-30,-47.0,8.0,0.0
33104,2022-10-04,Kingston upon Thames,E09000021,-24.0,-5.0,,-19,-33.0,7.0,0.0
11676,2022-10-04,Enfield,E09000010,-21.0,-8.0,6.0,-35,-32.0,5.0,0.0
22390,2022-10-04,Merton,E09000024,-26.0,-10.0,-19.0,-24,-34.0,6.0,1.0
8754,2022-10-04,Camden,E09000007,-28.0,-5.0,-2.0,-7,-38.0,7.0,0.0
15572,2022-10-04,Harrow,E09000015,-7.0,15.0,44.0,-4,-19.0,6.0,1.0
32130,2022-10-04,Kensington and Chelsea,E09000020,-26.0,1.0,-23.0,-31,-38.0,6.0,0.0
18494,2022-10-04,Hounslow,E09000018,-8.0,5.0,23.0,-7,-26.0,4.0,0.0
23364,2022-10-04,Newham,E09000025,-10.0,4.0,156.0,-14,-24.0,4.0,0.0
29208,2022-10-04,Waltham Forest,E09000031,-20.0,-3.0,-17.0,-25,-37.0,6.0,0.0
10702,2022-10-04,Ealing,E09000009,-14.0,6.0,5.0,-18,-30.0,5.0,0.0
6806,2022-10-04,Brent,E09000005,-8.0,4.0,28.0,-14,-29.0,4.0,0.0
13623,2022-10-03,Hammersmith and Fulham,E09000013,-27.0,-9.0,13.0,-34,-47.0,9.0,0.0
27259,2022-10-03,Sutton,E09000029,-14.0,8.0,40.0,-39,-40.0,8.0,2.0
11675,2022-10-03,Enfield,E09000010,-17.0,-6.0,26.0,-34,-33.0,5.0,1.0
24337,2022-10-03,Redbridge,E09000026,-9.0,0.0,3.0,-27,-39.0,6.0,0.0
3883,2022-10-03,Barking and Dagenham,E09000002,-10.0,6.0,46.0,-15,-34.0,4.0,0.0
14597,2022-10-03,Haringey,E09000014,-18.0,-7.0,3.0,-25,-42.0,7.0,0.0
22389,2022-10-03,Merton,E09000024,-23.0,-5.0,-7.0,-26,-36.0,8.0,0.0
5831,2022-10-03,Bexley,E09000004,-21.0,3.0,30.0,-31,-34.0,6.0,0.0
28233,2022-10-03,Tower Hamlets,E09000030,-20.0,-3.0,12.0,-30,-43.0,8.0,0.0
32129,2022-10-03,Kensington and Chelsea,E09000020,-27.0,3.0,-15.0,-29,-40.0,8.0,0.0
9727,2022-10-03,Croydon,E09000008,-13.0,9.0,20.0,-23,-28.0,6.0,0.0
4857,2022-10-03,Barnet,E09000003,-16.0,4.0,18.0,-21,-34.0,7.0,0.0
17519,2022-10-03,Hillingdon,E09000017,-5.0,0.0,181.0,-4,-30.0,5.0,0.0
16545,2022-10-03,Havering,E09000016,-10.0,4.0,15.0,-20,-29.0,6.0,2.0
25311,2022-10-03,Richmond upon Thames,E09000027,-25.0,2.0,12.0,-31,-49.0,9.0,0.0
6805,2022-10-03,Brent,E09000005,-10.0,9.0,50.0,-18,-31.0,4.0,0.0
12649,2022-10-03,Hackney,E09000012,-28.0,-1.0,19.0,-38,-38.0,7.0,0.0
29207,2022-10-03,Waltham Forest,E09000031,-13.0,1.0,-4.0,-28,-38.0,6.0,0.0
19467,2022-10-03,Islington,E09000019,-39.0,-13.0,-1.0,-64,-49.0,10.0,1.0
1935,2022-10-03,City of London,E09000001,-50.0,-54.0,-45.0,-35,-35.0,,0.0
30181,2022-10-03,Wandsworth,E09000032,-24.0,-15.0,13.0,-26,-42.0,10.0,0.0
18493,2022-10-03,Hounslow,E09000018,-4.0,11.0,14.0,-10,-28.0,4.0,0.0
21415,2022-10-03,Lewisham,E09000023,-3.0,3.0,14.0,-26,-39.0,8.0,0.0
23363,2022-10-03,Newham,E09000025,-10.0,6.0,188.0,-12,-28.0,5.0,0.0
15571,2022-10-03,Harrow,E09000015,-3.0,20.0,61.0,-7,-24.0,7.0,0.0
2909,2022-10-03,Westminster,E09000033,-31.0,0.0,-4.0,-18,-40.0,7.0,0.0
7779,2022-10-03,Bromley,E09000006,-15.0,11.0,8.0,-27,-39.0,9.0,1.0
10701,2022-10-03,Ealing,E09000009,-7.0,0.0,27.0,-18,-33.0,5.0,0.0
31155,2022-10-03,Greenwich,E09000011,-10.0,12.0,42.0,-7,-40.0,7.0,1.0
8753,2022-10-03,Camden,E09000007,-28.0,-10.0,28.0,-10,-43.0,8.0,0.0
20441,2022-10-03,Lambeth,E09000022,-23.0,-7.0,71.0,-34,-38.0,8.0,0.0
33103,2022-10-03,Kingston upon Thames,E09000021,-17.0,1.0,,-21,-36.0,8.0,0.0
26285,2022-10-03,Southwark,E09000028,-24.0,-6.0,5.0,-29,-35.0,8.0,0.0
15570,2022-10-02,Harrow,E09000015,-11.0,11.0,116.0,22,10.0,-1.0,0.0
11674,2022-10-02,Enfield,E09000010,-21.0,-8.0,20.0,-21,-12.0,0.0,0.0
10700,2022-10-02,Ealing,E09000009,-3.0,1.0,28.0,-3,-9.0,0.0,1.0
18492,2022-10-02,Hounslow,E09000018,-1.0,13.0,6.0,8,-5.0,-1.0,0.0
33102,2022-10-02,Kingston upon Thames,E09000021,-18.0,-7.0,98.0,-2,-2.0,0.0,0.0
4856,2022-10-02,Barnet,E09000003,-15.0,0.0,19.0,-10,-6.0,0.0,1.0
22388,2022-10-02,Merton,E09000024,-21.0,-12.0,-8.0,-13,-12.0,0.0,1.0
25310,2022-10-02,Richmond upon Thames,E09000027,-17.0,-1.0,-8.0,-13,-20.0,-1.0,1.0
12648,2022-10-02,Hackney,E09000012,-25.0,-8.0,-1.0,-18,-11.0,0.0,0.0
8752,2022-10-02,Camden,E09000007,-21.0,-11.0,3.0,14,-13.0,0.0,0.0
32128,2022-10-02,Kensington and Chelsea,E09000020,-27.0,0.0,-19.0,-21,-24.0,1.0,0.0
7778,2022-10-02,Bromley,E09000006,-14.0,7.0,9.0,-13,3.0,0.0,0.0
24336,2022-10-02,Redbridge,E09000026,-11.0,-5.0,13.0,-11,-12.0,-1.0,0.0
29206,2022-10-02,Waltham Forest,E09000031,-12.0,-5.0,3.0,-19,-19.0,0.0,0.0
6804,2022-10-02,Brent,E09000005,-8.0,6.0,38.0,-8,-9.0,-1.0,1.0
1934,2022-10-02,City of London,E09000001,-6.0,-53.0,-4.0,13,,,0.0
3882,2022-10-02,Barking and Dagenham,E09000002,-12.0,-4.0,52.0,-3,-18.0,0.0,0.0
26284,2022-10-02,Southwark,E09000028,-18.0,-3.0,14.0,3,-4.0,0.0,0.0
20440,2022-10-02,Lambeth,E09000022,-20.0,-8.0,57.0,-8,-4.0,0.0,0.0
5830,2022-10-02,Bexley,E09000004,-18.0,3.0,28.0,-13,-11.0,0.0,0.0
31154,2022-10-02,Greenwich,E09000011,-8.0,3.0,34.0,14,-14.0,1.0,0.0
28232,2022-10-02,Tower Hamlets,E09000030,-1.0,-12.0,19.0,9,-9.0,0.0,0.0
13622,2022-10-02,Hammersmith and Fulham,E09000013,-23.0,-9.0,19.0,-19,-20.0,0.0,0.0
2908,2022-10-02,Westminster,E09000033,-20.0,1.0,-7.0,12,-18.0,0.0,0.0
23362,2022-10-02,Newham,E09000025,-11.0,-3.0,110.0,5,1.0,-1.0,0.0
17518,2022-10-02,Hillingdon,E09000017,-2.0,-6.0,184.0,9,-3.0,-1.0,1.0
9726,2022-10-02,Croydon,E09000008,-15.0,3.0,5.0,-22,-5.0,0.0,0.0
30180,2022-10-02,Wandsworth,E09000032,-22.0,-16.0,-12.0,-18,3.0,0.0,0.0
19466,2022-10-02,Islington,E09000019,-33.0,-12.0,10.0,-56,-14.0,0.0,0.0
21414,2022-10-02,Lewisham,E09000023,-5.0,-2.0,28.0,-1,-15.0,0.0,0.0
14596,2022-10-02,Haringey,E09000014,22.0,-8.0,-13.0,22,-26.0,0.0,0.0
16544,2022-10-02,Havering,E09000016,-10.0,5.0,30.0,-3,-1.0,0.0,0.0
27258,2022-10-02,Sutton,E09000029,-21.0,3.0,12.0,-28,-13.0,1.0,0.0
13621,2022-10-01,Hammersmith and Fulham,E09000013,-26.0,-2.0,24.0,-16,-22.0,0.0,0.0
24335,2022-10-01,Redbridge,E09000026,-12.0,-2.0,-17.0,-5,-14.0,-1.0,0.0
16543,2022-10-01,Havering,E09000016,-13.0,3.0,6.0,-7,-3.0,0.0,0.0
26283,2022-10-01,Southwark,E09000028,-23.0,-6.0,0.0,-33,-6.0,-1.0,0.0
32127,2022-10-01,Kensington and Chelsea,E09000020,-29.0,7.0,-15.0,-20,-23.0,1.0,0.0
12647,2022-10-01,Hackney,E09000012,-23.0,-5.0,0.0,-31,-21.0,-1.0,0.0
25309,2022-10-01,Richmond upon Thames,E09000027,-22.0,4.0,-10.0,-32,-12.0,0.0,0.0
27257,2022-10-01,Sutton,E09000029,-14.0,5.0,26.0,-37,-14.0,0.0,0.0
9725,2022-10-01,Croydon,E09000008,-8.0,10.0,20.0,-30,-11.0,0.0,1.0
3881,2022-10-01,Barking and Dagenham,E09000002,-13.0,5.0,47.0,-7,-20.0,-1.0,0.0
20439,2022-10-01,Lambeth,E09000022,-21.0,-7.0,43.0,-24,-6.0,0.0,0.0
23361,2022-10-01,Newham,E09000025,-7.0,1.0,258.0,-7,-2.0,-2.0,0.0
1933,2022-10-01,City of London,E09000001,-29.0,-54.0,-26.0,-28,,,0.0
10699,2022-10-01,Ealing,E09000009,-8.0,0.0,30.0,-4,-14.0,0.0,2.0
30179,2022-10-01,Wandsworth,E09000032,-22.0,-14.0,-2.0,-25,-8.0,0.0,0.0
8751,2022-10-01,Camden,E09000007,-26.0,-8.0,-12.0,-20,-10.0,1.0,0.0
5829,2022-10-01,Bexley,E09000004,-15.0,8.0,34.0,-40,-14.0,0.0,2.0
19465,2022-10-01,Islington,E09000019,-9.0,1.0,1.0,-45,-14.0,0.0,0.0
17517,2022-10-01,Hillingdon,E09000017,-4.0,-2.0,175.0,15,-9.0,-1.0,0.0
15569,2022-10-01,Harrow,E09000015,-8.0,20.0,68.0,16,2.0,-1.0,0.0
21413,2022-10-01,Lewisham,E09000023,0.0,5.0,-2.0,-27,-20.0,0.0,0.0
11673,2022-10-01,Enfield,E09000010,-18.0,-5.0,21.0,-32,-16.0,0.0,0.0
4855,2022-10-01,Barnet,E09000003,-11.0,8.0,6.0,-4,-12.0,0.0,0.0
2907,2022-10-01,Westminster,E09000033,-28.0,1.0,-25.0,-17,-17.0,0.0,0.0
18491,2022-10-01,Hounslow,E09000018,-1.0,18.0,5.0,4,-5.0,-1.0,0.0
28231,2022-10-01,Tower Hamlets,E09000030,-12.0,1.0,-5.0,-12,-11.0,-1.0,0.0
22387,2022-10-01,Merton,E09000024,-18.0,-4.0,-5.0,-5,-14.0,0.0,0.0
14595,2022-10-01,Haringey,E09000014,-19.0,-9.0,-14.0,-22,-28.0,0.0,0.0
7777,2022-10-01,Bromley,E09000006,-11.0,15.0,13.0,-42,-5.0,1.0,2.0
31153,2022-10-01,Greenwich,E09000011,3.0,9.0,-12.0,15,-12.0,0.0,0.0
6803,2022-10-01,Brent,E09000005,0.0,4.0,42.0,-9,-14.0,-1.0,1.0
33101,2022-10-01,Kingston upon Thames,E09000021,-16.0,2.0,72.0,-19,2.0,0.0,1.0
29205,2022-10-01,Waltham Forest,E09000031,-11.0,0.0,-27.0,-18,-21.0,0.0,0.0
27256,2022-09-30,Sutton,E09000029,-17.0,1.0,1.0,-37,-40.0,7.0,1.0
21412,2022-09-30,Lewisham,E09000023,-5.0,3.0,-13.0,-23,-40.0,8.0,0.0
6802,2022-09-30,Brent,E09000005,-15.0,0.0,0.0,-18,-32.0,5.0,0.0
28230,2022-09-30,Tower Hamlets,E09000030,-27.0,-7.0,-23.0,-32,-44.0,9.0,0.0
2906,2022-09-30,Westminster,E09000033,-38.0,-11.0,-30.0,-19,-43.0,9.0,0.0
19464,2022-09-30,Islington,E09000019,-43.0,-19.0,-28.0,-64,-50.0,11.0,0.0
9724,2022-09-30,Croydon,E09000008,-20.0,4.0,-15.0,-25,-31.0,6.0,0.0
23360,2022-09-30,Newham,E09000025,-14.0,-2.0,136.0,-17,-27.0,4.0,0.0
30178,2022-09-30,Wandsworth,E09000032,-28.0,-15.0,-9.0,-19,-41.0,10.0,0.0
5828,2022-09-30,Bexley,E09000004,-20.0,4.0,14.0,-32,-35.0,6.0,0.0
20438,2022-09-30,Lambeth,E09000022,-29.0,-11.0,20.0,-32,-38.0,9.0,0.0
3880,2022-09-30,Barking and Dagenham,E09000002,-17.0,6.0,12.0,-11,-31.0,3.0,0.0
31152,2022-09-30,Greenwich,E09000011,-2.0,4.0,8.0,-3,-40.0,7.0,0.0
1932,2022-09-30,City of London,E09000001,-56.0,-60.0,-44.0,-32,-37.0,,0.0
4854,2022-09-30,Barnet,E09000003,-19.0,-4.0,-13.0,-24,-33.0,7.0,1.0
10698,2022-09-30,Ealing,E09000009,-11.0,-8.0,-14.0,-25,-33.0,6.0,0.0
11672,2022-09-30,Enfield,E09000010,-21.0,-10.0,-11.0,-35,-33.0,5.0,0.0
13620,2022-09-30,Hammersmith and Fulham,E09000013,-32.0,-13.0,-15.0,-36,-47.0,9.0,0.0
14594,2022-09-30,Haringey,E09000014,-16.0,-11.0,-21.0,-21,-42.0,6.0,0.0
17516,2022-09-30,Hillingdon,E09000017,-9.0,-4.0,129.0,2,-32.0,5.0,0.0
33100,2022-09-30,Kingston upon Thames,E09000021,-21.0,-6.0,62.0,-22,-36.0,8.0,0.0
8750,2022-09-30,Camden,E09000007,-32.0,-9.0,-15.0,-6,-42.0,9.0,0.0
16542,2022-09-30,Havering,E09000016,-13.0,3.0,-12.0,-20,-32.0,6.0,0.0
18490,2022-09-30,Hounslow,E09000018,-10.0,-1.0,-3.0,-8,-28.0,5.0,0.0
24334,2022-09-30,Redbridge,E09000026,-17.0,-8.0,-33.0,-27,-40.0,6.0,0.0
25308,2022-09-30,Richmond upon Thames,E09000027,-29.0,-4.0,-3.0,-29,-49.0,8.0,0.0
29204,2022-09-30,Waltham Forest,E09000031,-17.0,-7.0,-34.0,-30,-39.0,7.0,0.0
32126,2022-09-30,Kensington and Chelsea,E09000020,-29.0,-8.0,-34.0,-26,-44.0,9.0,0.0
22386,2022-09-30,Merton,E09000024,-27.0,-8.0,-34.0,-25,-36.0,8.0,0.0
15568,2022-09-30,Harrow,E09000015,-15.0,10.0,14.0,-12,-28.0,7.0,1.0
7776,2022-09-30,Bromley,E09000006,-16.0,9.0,-8.0,-24,-41.0,9.0,0.0
12646,2022-09-30,Hackney,E09000012,-28.0,-5.0,-15.0,-29,-39.0,7.0,0.0
26282,2022-09-30,Southwark,E09000028,-28.0,-8.0,-14.0,-24,-35.0,8.0,0.0
2905,2022-09-29,Westminster,E09000033,-28.0,-3.0,-12.0,-18,-38.0,6.0,0.0
7775,2022-09-29,Bromley,E09000006,-11.0,11.0,7.0,-27,-37.0,7.0,0.0
21411,2022-09-29,Lewisham,E09000023,-3.0,9.0,13.0,-22,-36.0,6.0,0.0
31151,2022-09-29,Greenwich,E09000011,-13.0,8.0,27.0,-10,-40.0,6.0,0.0
1931,2022-09-29,City of London,E09000001,-37.0,-44.0,-37.0,-25,-28.0,,0.0
33099,2022-09-29,Kingston upon Thames,E09000021,-19.0,-4.0,,-15,-33.0,7.0,0.0
8749,2022-09-29,Camden,E09000007,-28.0,-3.0,2.0,-8,-39.0,7.0,0.0
20437,2022-09-29,Lambeth,E09000022,-18.0,-8.0,55.0,-28,-33.0,6.0,1.0
18489,2022-09-29,Hounslow,E09000018,-8.0,8.0,10.0,-14,-26.0,4.0,0.0
15567,2022-09-29,Harrow,E09000015,-6.0,13.0,57.0,-10,-23.0,5.0,1.0
23359,2022-09-29,Newham,E09000025,-12.0,3.0,155.0,-20,-25.0,3.0,0.0
29203,2022-09-29,Waltham Forest,E09000031,-12.0,1.0,-6.0,-27,-37.0,5.0,0.0
10697,2022-09-29,Ealing,E09000009,-7.0,-1.0,16.0,-22,-31.0,4.0,0.0
25307,2022-09-29,Richmond upon Thames,E09000027,-22.0,2.0,13.0,-28,-47.0,7.0,0.0
28229,2022-09-29,Tower Hamlets,E09000030,-17.0,0.0,0.0,-30,-39.0,6.0,0.0
4853,2022-09-29,Barnet,E09000003,-16.0,2.0,10.0,-23,-32.0,6.0,0.0
